"date","kWh_total","n_users","hdd_mean","cdd_mean","tmed_mean","any_holiday","coverage_ref_n_users","coverage_pct","coverage_ok","terminal_invalid","retained_for_forecast","coverage_rule"
2018-05-16,59727.457004895,8420,2.56251781472684,0,12.4955581947744,0,8324,101.153291686689,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-17,58836.3900317717,8434,2.1519445103154,0,12.9336139435618,0,8328,101.272814601345,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-18,56180.1795199586,8439,0.110202630643442,0,15.5281905439034,0,8342,101.162790697674,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-19,52392.7790258147,8438,0.301588054041243,0,15.222351268073,0,8349,101.065995927656,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-20,52670.9975187462,8438,0.810026072529033,0,14.7842735245319,0,8350,101.053892215569,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-21,56454.3610088812,8451,0,0,16.8400307655898,0,8351,101.19746138187,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-22,55855.6345094754,8458,0,0,15.8529557815087,0,8368,101.07552581262,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-23,56539.0575042348,8467,0.480784221093657,0,16.4746663517185,0,8376,101.086437440306,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-24,56490.1475040561,8513,0,0,18.7885469282274,0,8386,101.514428809921,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-25,55570.885516354,8519,0,0,17.4123723441718,0,8399,101.428741516847,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-26,53772.2770144981,8518,0.107818736792674,0,17.8901620098615,0,8405,101.344437834622,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-27,55161.6415050832,8518,0.0269546841981685,0,15.8864052594506,0,8406,101.332381632167,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-28,59648.0025234435,8526,0.439033544452266,0,14.8367346938775,0,8406,101.427551748751,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-29,58984.3910318008,8552,0,0,16.3932413470534,0,8414,101.640123603518,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-30,58534.7740288181,8574,0,0,16.2584791229299,0,8415,101.889483065954,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-05-31,57763.2245117399,8589,0,0,16.7485271859356,0,8420,102.007125890736,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-01,56404.4985136898,8604,0,0,17.024070199907,0,8434,102.015650936685,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-02,53116.280502004,8604,0,0,19.4659693165969,0,8438,101.96729082721,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-03,54856.5370062838,8604,0,0,18.4458740120874,0,8438,101.96729082721,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-04,58925.3365227544,8618,0,0,16.1585054537015,0,8439,102.121104396255,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-05,58510.8705237812,8629,0.299269903812726,0,14.9948777378607,0,8451,102.106259614247,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-06,57427.1035168686,8642,0.241194168016663,0,15.2150890997454,0,8458,102.175455190352,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-07,56565.2040240609,8647,0,0,18.5888863189547,0,8467,102.125900555096,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-08,55511.4430081898,8658,0,0,20.4800877800877,0,8513,101.703277340538,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-09,54042.8935110403,8658,0,0,17.8629244629244,0,8518,101.643578304766,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-10,53158.7720112198,8658,0.0401940401940403,0,17.4242088242089,0,8518,101.643578304766,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-11,58196.6730172785,8674,0.107170855430021,0,16.3707516716624,0,8519,101.819462378213,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-12,59756.5220164331,8681,0.116795300080636,0,16.1009330722267,0,8526,101.817968566737,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-13,58475.1285298497,8692,0.282420616658996,0,15.2979406350666,0,8552,101.637043966324,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-14,56666.1175296851,8704,0.0268382352941176,0,16.0716681985295,0,8574,101.516211803126,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-15,55991.2170280695,8713,0.134052565132561,0,15.7522208194652,0,8589,101.443707067179,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-16,51319.589018955,8712,0,0.0363636363636364,17.0129706152434,0,8604,101.255230125523,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-17,52592.7360318534,8712,0,0.0242424242424242,17.0382920110194,0,8604,101.255230125523,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-18,58265.4510034164,8716,0.107205139972464,0.0444240477283157,16.2075493345571,0,8604,101.301720130172,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-19,57601.7350128239,8725,0,0.0403438395415473,18.2858223495703,0,8618,101.241587375261,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-20,56359.3895197862,8731,0,0.333661665330432,20.2220593288283,0,8629,101.182060493684,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-21,57172.6170250004,8738,0,0.293167772945754,20.7332112611582,0,8642,101.110853968989,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-22,55462.8485177122,8740,0,0.0798741418764302,18.5812700228834,0,8647,101.075517520527,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-23,50613.2710213068,8740,0,0.104450800915332,18.5774027459954,0,8658,100.947100947101,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-24,50794.4255269509,8740,0,0.122883295194508,20.2399771167049,0,8658,100.947100947101,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-25,55495.8915162958,8758,0,0.127426353048641,21.1193423155971,0,8658,101.155001155001,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-26,55962.6000222404,8766,0,0.181245722108145,20.7890485968515,0,8674,101.06064099608,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-27,57330.3500229368,8768,0,0.234990875912409,19.397810218978,0,8681,101.002188687939,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-28,56213.4480231311,8777,0,0.063575253503475,18.6776347271277,0,8692,100.977910722503,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-29,54235.3495226139,8783,0,0.603506774450647,21.8628486849596,0,8704,100.907628676471,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-06-30,51795.0850256048,8784,0,1.91330828779599,23.8059312386156,0,8712,100.826446280992,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-01,52401.2880194959,8785,0,0.548093340922027,22.287842914058,0,8712,100.837924701561,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-02,56156.6460241927,8791,0,0.186247298373337,21.3317028779435,0,8713,100.895214047974,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-03,56819.4380132551,8791,0,0.1572517347287,21.5582755090434,0,8716,100.86048646168,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-04,57848.5875061513,8802,0,0.210247670983867,20.4534196773461,0,8725,100.882521489971,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-05,56163.5905240416,8826,0,0.0124405166553365,19.1264672558349,0,8731,101.088076967129,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-06,53864.4310217442,8836,0,0.0455636034404708,20.134925305568,0,8738,101.121538109407,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-07,51122.1335105572,8837,0,0.213477424465316,21.0294783297499,0,8740,101.109839816934,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-08,51587.0045119936,8836,0,0.919341330918966,22.7139316432774,0,8740,101.098398169336,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-09,56073.4850267897,8857,0,0.815998645139434,22.5987241729707,0,8740,101.338672768879,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-10,56161.3485119361,8859,0,0.703555706061634,22.0247093351395,0,8758,101.153231331354,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-11,56045.1340180739,8866,0,0.385100383487482,21.4134333408525,0,8766,101.140771161305,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-12,55984.4380252861,8873,0,0.0688042375746647,20.2446297757242,0,8768,101.19753649635,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-13,54855.4310213318,8885,0,0.296927405740011,20.9733933595947,0,8777,101.230488777487,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-14,51995.6740192053,8886,0,0.989376547377903,22.6613999549856,0,8783,101.172720027326,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-15,53079.4730174638,8887,0,0.711961291774499,22.6299763699786,0,8784,101.172586520947,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-16,57086.982513204,8888,0,0.0209270927092709,19.9238523852385,0,8785,101.172453044963,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-17,56099.0035243841,8911,0,0.0797441364605544,20.2164291325328,0,8791,101.36503241952,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-18,56124.4815189682,8924,0,0.842447333034514,22.6368780815778,0,8791,101.512910931635,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-19,57159.4980265481,8931,0,0.691434329862273,22.4447430298958,0,8802,101.465576005453,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-20,56227.2200219866,8934,0,0.033669129169465,18.8806133870609,0,8826,101.223657375935,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-21,51598.2550221288,8934,0,0.0378777703156481,19.1215133199016,0,8836,101.109099139882,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-22,50898.9645198206,8934,0,0.0505036937541974,19.5304678755316,0,8836,101.109099139882,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-23,54775.07501506,8943,0,0.491334004249133,21.920474113832,0,8837,101.199502093471,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-24,55861.8505082795,8949,0,0.968633366856633,22.5190188847916,0,8857,101.038726431071,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-25,55537.9935304113,8956,0,0.822353729343453,22.8090442161678,1,8859,101.094931707868,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-26,55708.9965219328,8968,0,1.41809768064229,23.2541369313115,0,8866,101.150462440785,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-27,55268.6290207673,8975,0,1.15520891364902,23.0323008356546,0,8873,101.149554829257,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-28,52175.6450207211,8975,0,0.0608356545961003,20.9472423398328,0,8885,101.012943162634,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-29,50588.5130099441,8975,0,0.249816155988857,21.7736044568246,0,8886,101.001575512041,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-30,53636.117020073,8990,0,1.37608453837597,23.2530812013349,0,8887,101.158996286711,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-07-31,53630.6840159006,8997,0,0.355051683894632,21.5749027453596,0,8888,101.226372637264,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-01,55197.1445152697,9006,0,0.506395736175883,21.9910170997111,0,8911,101.066098081023,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-02,54342.1355220794,9011,0,1.69232049717012,23.69232049717,0,8924,100.974899148364,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-03,53994.3220284299,9016,0,3.44203637976933,25.4420363797691,0,8931,100.951741126414,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-04,50955.5420303874,9017,0,1.89284684484861,23.8928468448485,0,8934,100.929035146631,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-05,50126.4370173262,9017,0,1.95823444604636,23.9582344460466,0,8934,100.929035146631,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-06,54599.7640187404,9026,0,4.99269886993132,26.9926988699313,0,8934,101.02977389747,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-07,55250.6805115758,9033,0,0.550559061219971,21.8307096202811,0,8943,101.006373700101,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-08,53475.0640130286,9041,0,0.352637982524057,21.3939055414223,0,8949,101.028047826573,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-09,53090.2435156479,9048,0,0.0615826702033599,18.472933244916,0,8956,101.027244305494,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-10,51118.171519291,9057,0,0.071370210886607,19.3745831953187,0,8968,100.992417484389,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-11,48855.1590201778,9057,0,0.319752677487026,21.3411725736998,0,8975,100.91364902507,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-12,49564.8855214717,9058,0,1.10600574078163,22.7789578273352,0,8975,100.924791086351,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-13,53026.6355177253,9063,0,0.0895950568244511,20.3153481187246,0,8975,100.980501392758,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-14,51812.5130175621,9066,0,0.0895654092212663,20.3353849547762,0,8990,100.845383759733,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-15,49250.7580241183,9068,0,0.144287604764005,21.0781208645788,1,8997,100.789151939535,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-16,52575.3285264444,9070,0,0.121609702315325,20.6310033076075,0,9006,100.710637352876,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-17,52461.6055290736,9078,0,0.0674157303370786,17.6098700154219,0,9011,100.743535678615,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-18,49399.976522947,9078,0,0.049438202247191,18.0758426966292,0,9016,100.687666370896,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-19,49050.6955135453,9077,0,0.0786603503360141,19.9216371047702,0,9017,100.665409781524,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-20,52506.0890230815,9084,0,0.0956406869220609,20.3180757375606,0,9017,100.743040922702,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-21,52811.5740274308,9091,0,0.312693873061269,21.3694313056869,0,9026,100.720141812542,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-22,53142.3305336095,9100,0,1.14639560439561,23.0237582417584,0,9033,100.741724786893,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-23,54578.9550108645,9100,0,0.750296703296702,22.1412637362636,0,9041,100.652582678907,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-24,54005.8245068449,9106,0,0.0818361519877004,19.3461893257194,0,9048,100.641025641026,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-25,52137.4490350995,9107,0,0.0548149774898429,18.3628637311958,0,9057,100.552059180744,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-26,51217.5015192186,9107,0,0.0411112331173822,19.715142198309,0,9057,100.552059180744,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-27,56109.6285375017,9119,0,0.400614102423512,21.3703695580654,0,9058,100.673437844999,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-28,57542.3535278891,9128,0,1.09180543382997,23.09180543383,0,9063,100.717201809555,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-29,58369.0945085641,9138,0,0.0640402713941782,20.2849967170059,0,9066,100.794176042356,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-30,57162.0055348711,9144,0,0.0868547681539807,19.517125984252,0,9068,100.838112042347,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-08-31,56616.5790123573,9154,0,0.105527638190955,19.4615577889448,0,9070,100.926130099228,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-01,54302.6190241452,9154,0,0.128446580729736,20.1574175223945,0,9077,100.848297895781,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-02,55510.0525177394,9153,0,0.142248443133399,20.6073200043703,0,9078,100.826173165896,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-03,59951.9145146247,9165,0,0.105400981996727,19.9181342062194,0,9078,100.958360872439,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-04,60727.9325225881,9177,0,0.0367876212269805,19.9816933638445,0,9084,101.023778071334,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-05,61929.352518869,9180,0,0.0206862745098039,19.1187799564269,0,9091,100.978990210098,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-06,62024.8210182005,9188,0,0,18.9302568567696,0,9100,100.967032967033,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-07,59805.3745096704,9198,0,0.0137638617090672,18.7937268971515,0,9100,101.076923076923,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-08,56160.7800228798,9195,0,0.2252637302882,21.3821533442088,0,9106,100.977377553262,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-09,59090.5925111157,9195,0,0.128722131593257,21.3488526373029,0,9107,100.966289667289,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-10,62104.7390268689,9202,0,0.0069115409693545,19.9648554662032,0,9107,101.043153618096,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-11,62098.6125152168,9210,0,0.0689902280130294,21.1490445168295,0,9119,100.997916438206,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-12,62836.0235180893,9216,0,0.0851888020833335,21.3346245659723,0,9128,100.964066608238,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-13,62391.8750355635,9224,0,0.0415654813529922,20.3581743278405,0,9138,100.941124972642,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-14,60042.6020139287,9233,0,0.0553666197335643,19.8492147730964,0,9144,100.973315835521,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-15,56773.2455239052,9233,0,0.0553666197335644,19.7246832015596,0,9153,100.874030372555,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-16,58676.9390189399,9235,0,0.0322902003248511,20.0145966432053,0,9154,100.884859077999,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-17,63362.9890144384,9243,0,2.79623498864006,24.7962349886398,0,9154,100.972252567184,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-18,64020.7970168703,9249,0,0.289112336468808,21.3182289977296,0,9165,100.916530278232,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-19,63672.7585219638,9261,0,0.755771514955189,21.979440665155,0,9177,100.91533180778,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-20,63204.7840120399,9261,0,1.04943310657597,22.4773998488286,0,9180,100.882352941176,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-21,61824.5650103515,9284,0,0.0463162429987075,20.4140133563119,0,9188,101.044841097083,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-22,57964.2955281527,9283,0,0.513820963050738,21.8807928471399,0,9195,100.957041870582,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-23,59602.0115174262,9283,0,0.185608100829473,20.5406980501992,0,9195,100.957041870582,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-24,63630.1250121604,9299,0.365587697601894,0.0878589095601678,15.0938595547908,0,9198,101.098064796695,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-25,62759.2835245035,9320,1.4037339055794,0.0322961373390558,13.8133905579399,0,9202,101.282329928276,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-26,62260.8455289577,9328,0,0.0414879931389366,19.0491316466554,0,9210,101.28121606949,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-27,62318.2245079397,9342,0,1.56585313637337,23.1718903874973,0,9216,101.3671875,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-28,61121.7765227678,9351,0,0,19.5890920757138,0,9224,101.376843018213,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-29,58770.9810113271,9351,0,0,18.1320072719496,0,9233,101.278024477418,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-09-30,60367.8970165578,9351,0,0,16.7292375147043,0,9233,101.278024477418,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-01,64740.0170139973,9365,0.698857447944477,0,14.5444741057127,0,9235,101.407688142934,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-02,64431.3845241963,9377,2.00583342220326,0,13.0497067292311,0,9243,101.449745753543,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-03,64500.6995065801,9382,0.644404178213601,0,14.9000746109571,0,9249,101.437993296573,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-04,63819.3040365723,9390,0,0,16.6368477103301,0,9261,101.392938127632,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-05,61754.0975042927,9390,0,0,20.1354845580403,0,9261,101.392938127632,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-06,61080.107007376,9391,0.122031732509849,0,15.6973911191566,0,9283,101.163416998815,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-07,66039.9425069614,9391,2.36920455755511,0,12.6354168885103,0,9283,101.163416998815,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-08,67432.7440176546,9406,0.982404847969381,0,14.241824367425,0,9284,101.314088754847,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-09,66216.7195334447,9411,1.11394113271702,0,14.6231537562428,0,9299,101.204430583934,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-10,65984.1015027578,9440,0,0,18.2345127118644,0,9320,101.287553648069,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-11,64709.1300182078,9454,0.052718426063042,0,19.4004442563995,0,9328,101.35077186964,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-12,58492.0455212586,9454,0,0.1922995557436,21.6510471757987,1,9342,101.19888674802,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-13,56331.39052727,9454,0,2.0789295536281,23.4697905648405,0,9351,101.101486472035,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-14,65305.0845149409,9455,0,0,17.5240824960339,0,9351,101.112180515453,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
2018-10-15,65833.246018472,9466,0.445721529685191,0,15.0096344813015,0,9351,101.229814993049,TRUE,FALSE,TRUE,"n_users >= 85.0% de la mediana movil previa de 29 dias"
